income,net_wealth
17700,123450.0
32800,985274.3334003421
20500,549875.24
34800,592797.0388572104
54600,1291914.04
32800,44950.0
37800,263050.8670567254
14300,348961.0
12300,661574.0
14000,1564.0
53400,649936.6727037649
40800,1348497.28
23400,1337514.730539161
78600,902123.814366827
12100,429820.0
46000,201784.0
57600,337489.3333333333
51600,1316195.5073005427
46100,463922.1309453451
17800,430351.0
27800,812424.0
39300,819465.76
78500,1024911.3500000001
39600,686148.7072000001
28100,233901.0
31500,819172.5800000001
22100,496698.0
28300,177430.0
60100,1079933.1153208842
22200,175133.0
12000,595767.04
18300,554662.8
42700,1709620.0
28500,477744.6354186572
32500,923000.0
26500,777777.7370605469
17000,15580.0
19100,624240.0
34900,778671.64
18400,9255.0
9580,20430.0
10300,8500.0
12100,60186.0
73700,1535155.0185408986
34600,1000399.72
59400,863094.3477260943
19700,289965.9419871078
20700,143160.0
22300,35900.0
11300,736439.2
25700,1692397.596
43400,300661.3076555018
28600,121783.22508683338
25700,620750.0
13400,591832.0
7080,57832.0
80300,1478994.5952670807
16300,78963.23999999999
50800,1355240.96
38800,1379340.0
21900,722179.72
19800,1206630.0
34800,1073984.0
17300,57374.56
21000,71908.33333333333
9920,84500.0
44600,1847429.2
14100,1087447.6
74000,1871180.8339200001
51800,64533.50592569458
20400,511440.0
8520,569072.48
25900,1321917.8046661883
33200,834474.48
72700,1307359.3767331368
10800,419454.4
83500,1041222.88
32400,435421.83999999997
30500,801424.48
5950,402422.84
25000,394064.0
41700,453780.4297329848
27400,853865.7
31200,1015200.16
15400,27396.45333333333
11200,246179.7787634019
18300,116278.32
29300,939046.96
23000,1179416.8599999999
7010,456997.36
9120,15001.0
93400,2365506.24
15800,132031.42417404382
11000,70407.68
73200,1982342.2799999998
28600,527740.0
16000,150898.47999999998
42100,1108522.0
10200,371354.0
12800,934764.0
81200,1044474.24
26000,688842.35
37600,1344292.52
36300,1636511.68
36600,1092413.0
117000,4421692.477584109
14400,443503.8304020791
46400,1277211.52
23400,467472.0
26400,434749.07999999996
29700,280321.4588749373
22800,884018.0
25100,891909.2204571217
5120,29289.0
28900,361063.0
61500,1580000.0
61800,2511796.12
19500,662507.28
32500,962710.8534265973
53000,1211771.56928
13500,983796.92
34400,264485.8788044102
19000,184162.8
24600,513154.0
58300,662145.5664332274
18200,402856.3046197762
10500,101350.56
43300,652153.86
10800,51920.0
46500,74741.0
14800,460300.0
37200,769512.3918200217
20700,493815.76
37300,236328.11454241132
9600,189654.24
19700,399023.2636313549
89200,891231.0625
35100,1723927.2
25300,11550.0
24700,66999.48000000001
13900,443280.0
24900,534832.24
22900,390561.13
13600,11500.0
25800,208266.6851577509
41100,261388.4715244781
27000,251600.08000000002
43800,416150.0
51700,1839514.6400000001
112000,2758760.0
42100,426145.9515895613
27600,444001.840678319
58600,1553155.44
39200,304700.0
16100,97387.85753124999
34400,122844.67716307557
11300,175069.4
15900,157185.0
6550,19102.0
35400,175480.89348003082
25000,30000.0
16600,176443.72
19200,514054.5274705202
46200,1050141.0788542212
19400,470236.64
16500,3300.0
49800,1776572.0
38300,219880.75220267623
17100,595411.48
179000,1654727.5001702071
19200,8727.0
14300,348795.0
36000,806840.1
265000,4121115.76
62400,1208174.8737118565
26400,354122.08
23600,552520.0
68200,1516517.4
38200,1963937.2
28300,1082145.6
10100,305233.0
17600,555200.0
24900,713000.0
36700,519659.12
52100,2733033.042375086
19300,1276974.6600000001
29100,191283.0
68300,1032270.4346036564
27400,529438.0
37100,-3427.0
22300,1151868.950600612
11300,299772.8
28000,1543029.0
16700,486800.12
34500,1471316.36
46700,1451224.9496842942
11100,20550.0
38600,65932.32703822857
27400,208130.0
15700,364411.36
11100,52000.0
33400,749620.1062213527
49400,82321.04504184792
57200,856379.6826171875
42100,423501.0
36100,526700.0
45200,134000.0
76200,700172.2477087845
41400,594324.1733137968
59100,914712.8023768293
46500,1375674.9763500977
71700,837141.627572343
58900,1814706.4
29300,268432.24
16100,50000.0
38800,568408.4
75400,1857327.639962515
63300,1031572.1193892793
13800,234251.0
31000,1265280.0
11100,1841452.4470942135
80500,1161746.7117835241
49400,911931.9040247926
22400,1038551.4
54400,1300674.5447312389
43900,3608826.632812738
37000,980970.5272607382
25100,887452.12
71500,2678350.0
26800,884400.0
19900,2600.0
22600,396650.0
26200,-23880.0
16200,203524.4
30800,708321.1202174427
38700,1402880.0
39400,791170.624064794
17300,22009.469800494167
16200,340485.8269581487
19000,1901671.6
61200,667179.4475249506
15900,24735.0
36500,756753.6
17900,326088.0
42000,355930.0
72200,945798.8414906904
25700,998982.2813629834
117000,4256042.363634519
15500,373492.3837900873
33000,12850.0
23400,77191.77964246101
22900,315757.29994390055
88800,2021566.0
62200,228670.0
20200,439717.9130136237
119000,2314831.539213333
48800,252132.16801223165
101000,1276558.2023238956
53500,815401.1727687974
45200,2652348.76
19000,795644.0
48900,1289143.26
76100,1449959.0943413982
33900,1968320.747687336
40300,187650.0
41500,463098.30327056715
7340,38816.0
30100,221300.49645781337
14000,234342.44
42100,574120.4
23700,187601.65339624972
66400,712088.4280181779
32900,362472.8820788006
27900,40405.0
47300,848744.0
32800,236215.56589243424
21700,14680.0
11500,8500.0
26800,547992.0
13200,665400.0
26800,1136100.0
44300,611297.8
27100,499926.8
25400,222315.39579323158
38800,907555.36
9060,1077435.0
51500,854294.4
12600,176530.0
86200,303325.44787882525
56800,1633147.92
20400,496857.43999999994
36200,1514993.68
20500,305696.36
13900,62727.2
29400,13500.0
38900,91984.26445099032
3060,663853.8921112912
43500,141885.6098797923
73900,347600.2349892851
54500,651698.4571879434
22500,314539.9153776051
23200,262462.95999999996
62900,1055358.5390805432
26400,173005.37692811812
9220,259701.30076386433
43000,126500.0
16200,53600.0
81600,1668018.4676589076
64300,2914550.0
57100,331957.0
31900,324990.7341711256
22000,680377.1208205528
80900,579901.9970635865
22500,4540950.0
29500,899660.0
79000,846623.4393139648
47000,2334114.08
25700,3537155.0
227000,1311204.5232772036
22200,67900.0
16400,490272.76
33800,301625.0
34900,2854880.0
125000,671316.3921175812
57800,1564990.0
75000,2023506.5517819233
86800,1434547.5756175523
32500,2607198.8
22400,1021180.52
40800,516645.5299087205
63400,891747.989846829
34900,412635.4021088467
33700,366290.0
18700,23190.0
50300,294850.0196983627
12100,1026781.44
16400,216591.0
20000,194000.0
5730,549510.0
57600,816479.0
32800,450750.0
37400,869480.4
103000,643379.687428637
24200,472703.92
33800,384012.3461899662
26400,285104.01166102476
30600,97845.97351989026
50700,467005.53942945175
21200,558179.7379933698
47000,248918.0
105000,2862768.3600000003
20200,4330.0
6540,79236.0
11500,134677.8
79200,178601.0
12100,200501.08000000002
43500,1456835.8
19600,18950.0
27500,236543.3780058505
17300,305286.0
46500,97124.32793622119
44200,8745.0
29100,325178.0
11100,286200.0
34700,303645.8874838491
13700,459036.16
24300,452651.52
6140,304500.0
21200,336701.0
120000,1910572.3137895765
20600,450142.56
24200,56500.0
31300,653198.0
54300,1202228.0
58400,154339.06179849908
36500,132207.520271818
37000,173000.0
23500,254512.08000000002
47600,926183.04
48700,1837815.6
30100,645688.0
41700,446460.5094042151
34500,378041.728477478
21400,-934.0
70000,312786.55037330656
44600,155874.0
40300,252280.0
51300,261646.33633621957
24100,169200.0
24500,111500.0
18400,187676.64
69300,3822255.5211124
59500,107840.0
10900,1291870.6
85200,1291106.0
22500,76130.0
42700,692252.0
13400,14111.0
31400,1180873.28
21100,219588.32
29400,48829.127883132955
9740,43783.36
20800,463510.29393760517
31900,183000.0
24600,156528.0
18800,507500.0
28800,297200.0
56400,1657398.0
33500,278413.0827028258
31600,822300.3392
51300,780536.0
45700,1126683.0
12200,1097618.8
39400,1144784.0
57100,1194821.6
41400,976991.6799999999
7040,342035.0
14800,1418000.0
14000,134721.41859542014
27100,249718.0
27800,491479.0
19900,67250.0
18000,16250.0
19000,14040.0
44300,1588772.76
17500,517908.15607443027
40100,1346205.9896192185
24600,2614039.8612597995
79100,741648.0
93700,1977050.94
18800,390926.83999999997
19900,33700.0
15800,201075.72
45800,1164212.0
6280,25435.0
15300,438022.0
59800,1244909.5862620063
6890,264945.0
57700,1064959.6800000002
47600,1241487.3496608036
103000,3070356.926147461
30300,-78400.0
32300,674514.96
13500,11780.0
18300,90426.15251426579
50000,889942.7879742638
37200,93422.97205004461
48300,400521.57429230894
20200,877330.9905018501
45200,249158.27379070676
85100,1126466.1977728414
7560,228400.0
7430,492259.0
8880,491450.0
27800,373677.83719924313
4440,468875.2
37500,143893.78505933078
9470,108350.0
23200,9800.0
7770,166300.0
43200,64979.0
60500,222000.0
18600,688101.0
58200,589647.8
65800,872550.0
16400,60692.799999999996
21700,1719184.0
20500,169350.0
32900,359811.0
28500,612317.2679405157
58600,313685.7530415227
19300,8480.0
60500,168078.51202331646
9790,145314.0
24800,203024.04023809568
13500,-59131.35444877635
6890,13568.186339775537
14000,727174.56
34900,57830.68124345739
38500,187462.10095791554
38000,133655.4058425438
72200,448325.2011246475
69900,953624.093425338
46400,186742.39338491118
65900,556253.0800000001
44500,1346588.8
23300,337740.4
19600,8976.0
36400,773547.2
42300,451797.2336113106
35300,53600.0
36200,917376.0
29300,98779.23800504369
40100,71412.06831516277
41400,1154530.7539049033
22000,945660.0
13700,73002.72
43500,1893717.216796875
36800,1317850.0
43600,688284.96
77000,1970454.0
35400,1243452.0450409227
18800,1328980.0
23500,1249531.32
36600,1814905.36
17500,310300.0
13600,15051.0
41400,71420.0
23400,201000.0
36300,807500.0
15300,1644877.48
19600,709772.0
98300,1321673.0
82400,1083718.1059343629
50600,1841732.0
36900,27223.0
8140,807050.0
85700,1468757.6645448518
83900,1695189.9869251251
24000,2197731.00875
59600,1574202.7874235045
33200,35960.0
28600,707400.0
35400,2115.0
41000,353682.0
12800,2686344.2
24200,117076.0
12800,704858.16
11400,273460.48
35600,694922.48
8800,272360.0
11700,151968.0
58800,640842.52
62500,1983926.88
6870,443128.16
44200,1746140.0
33600,1109100.0
22800,436814.0
46500,360560.1965433784
23600,670350.0
70100,647546.7661159405
35000,1122709.2
110000,2026863.6990361875
126000,3388678.6770124566
17200,649662.64
37700,951242.0
35800,1380929.5622399999
42400,1471484.0
31500,583022.1463124645
22300,538561.0666666667
54700,1051584.3525288391
64000,35729.0
140000,769000.0
25600,180050.0
138000,1263200.0
94900,2664004.0
32200,-350.0
3140,2286044.0
59100,2664491.6799999997
49300,260929.0
89900,1018981.8083056279
88200,3182289.7253992353
8570,1439620.5
65200,115189.78666048468
3890,701472.8
19000,636259.44
27900,8380.0
18200,617829.88
40500,367282.2339609013
72400,1706214.04
85800,831295.3773664295
23100,809448.0
73500,555367.9609174208
67100,233433.19186377
29100,632816.0
41900,605800.0
42100,489000.0
12500,372000.0
38500,1243920.0
6000,1116400.0
13500,920000.0
19200,1033000.0
37500,2484416.16
46600,1083104.1256646044
19600,725785.6799999999
135000,330295.96116592514
21900,92300.0
21200,35000.0
32700,907950.0
87500,226154.7633172713
17600,1990021.0
179000,3118000.0
96700,11405776.15705356
32200,1038000.0
73800,2436287.690932934
67700,253957.0
63400,681598.7362116056
29500,250179.82111910696
10600,650017.098478415
26100,305010.9302584005
80600,2659746.48
68300,825186.7701320803
43700,498235.710315282
41400,1403289.45
9950,1428202.313150295
49300,345926.93160818407
9550,215950.0
90200,1681798.7
25400,685496.4037964204
99000,2710048.552306934
69600,884905.1552245135
41900,763480.0
77900,1459498.331860356
28700,608281.8
56400,281897.31053486734
14400,39452.479999999996
31100,921834.08
71500,1147505.2000000002
45000,141340.0
4880,368270.36
11200,704200.0
31500,207810.0
8790,376600.0
49600,68737.0
16400,29050.0
34500,727870.76
44400,735343.5949503533
35400,202127.806955755
42800,603681.0
37400,457430.0
5210,603650.0
46900,68676.02803835677
81600,741521.0
77000,1035770.0
21900,1407394.6
8420,504693.6
14100,271396.0
41400,1335477.8399999999
9240,409502.8
18300,3900.0
3750,328200.0
27500,643900.2466583123
24100,347104.0
7190,441254.4
23900,2442.0
34300,950756.0
13700,18300.0
37400,219164.0
20700,1632873.12
107000,1726196.1149986652
35000,974040.12
35100,147299.29168511456
55900,1996012.96
23500,639341.28
37800,1166608.0
53300,621358.8655810833
18100,34772.52194199567
56400,840500.0
86900,2213073.0
23500,59210.0
41700,772139.6799999999
20700,45019.0
103000,3915233.3600000003
20700,1945.0
75700,1038777.4958334841
29100,5860.0
13200,1025936.0
59200,2615141.942129301
19600,79800.0
98400,4927128.525431496
45200,406569.0
102000,1058400.0
47900,179768.0
52300,2702552.44
30900,1242500.44
8590,775866.0
21800,173760.0
39300,592143.44
53500,966664.0
12500,325362.4
9760,323500.0
31900,747736.0
39300,140301.28893309043
21800,512684.0
19700,206205.8
49000,516992.0132890537
24600,255259.0
34500,1032542.88
55800,1239500.0
9710,282800.0
40000,198796.40104008213
24700,67374.0
30300,515280.48000000004
62800,1849192.0
19300,211888.68
23700,385925.0
35400,392771.47239574225
41200,1694831.7632169921
56200,53933.97869914089
36100,72894.0
52900,1688932.23
45900,602300.0
13500,25130.0
12000,54391.44
18400,21910.0
8460,336795.0
308000,4992409.0
13400,459700.84
26800,126668.0
52800,260301.04391924618
41900,710270.4400000001
19500,605051.04
25000,334968.0
18300,446104.0
68200,266740.0
27400,102891.0
10300,2064.3333333333335
14900,215790.0
86500,694864.1913608658
60000,411738.40395233966
13300,40298.759999999995
22300,27460.0
15600,564596.0
7170,247000.0
69800,997614.8
24300,24574.0
20200,400221.0
52100,2723285.8
48800,1469950.8
79500,1911463.9031331218
121000,3459500.0
31500,44369.0
39600,146795.1368550375
65700,493078.6
14400,14650.0
20400,595748.2561140393
19900,639856.0
29700,877229.3729423283
52300,3850.0
6470,425884.68000000005
41500,55860.496815351515
35000,181843.2
74900,235285.0327327122
77200,1270445.9857244003
44800,386500.0
37700,710519.9325
18500,404690.08
14900,2600.0
40600,226447.9006930962
35200,329996.7353820801
31700,1162861.24
14100,201951.0
52600,2480960.0
22000,476377.79839999997
16600,375884.98
39600,110031.07255390949
57800,869880.963606568
41700,746158.52
5100,64364.0
24300,212353.56966181684
44700,271429.7713999161
50300,1333788.0
63000,552081.5046452899
49500,508726.5457357382
19300,3645.0
42400,337801.2862451181
65700,141008.0
45600,127452.0829803148
72700,117284.3519953323
18800,11600.0
28500,21995.0
13300,152410.0
5280,491588.03961705207
11400,17460.0
24000,533176.0800000001
24700,382252.12
18300,292031.83999999997
18200,264599.28
29300,2454815.2800000003
13000,199141.72
53000,496528.9681707929
59900,1388155.68
36200,415378.18791233585
12000,247980.0
26000,154413.90921820953
40500,922912.0
48200,585551.8059226574
21600,278299.34409053443
6940,125996.0
19100,186290.0
22300,316278.44
97400,1005595.0
20400,95581.0
23800,1002232.0
18800,634286.8
51200,102649.66050692665
36100,764890.5928507952
45100,307629.60462643
8640,88660.0
34000,612069.6294150531
40600,477247.36
32800,185032.62228810132
15200,16800.0
22900,929445.56
54000,1764447.52
38300,1858614.0
20500,257602.27782389525
20400,298000.0
26400,969347.48
11900,700778.88
28800,711273.3282511838
16200,448516.0
25300,589558.0
38500,315984.45845064713
15200,6820.0
59400,2015931.3599999999
67900,2135248.52
44500,334517.0
13300,165210.0
25400,262083.2
19600,276206.32
1650,1471284.0
74800,1184053.0
74300,658583.4201150623
42300,905544.84
78100,1041429.7285345878
27500,110870.0
7440,456020.0
31200,1099478.0
13000,236000.0
23500,533419.6799999999
19400,349700.0
23000,321717.0
36700,1227652.557224897
29800,29590.0
31300,442850.0454037878
65100,1144664.342765043
14400,476700.0
129000,1354202.1640625
18800,614559.48
27700,1734374.08
53000,1205732.0
33900,730108.36
46900,1117855.04
32400,328388.0724473578
18200,395203.52
10100,746204.227092304
43800,756871.48
30600,776166.0610656738
26700,680927.76
13800,337150.24
37300,868277.1038342034
49300,406360.0
16700,10742.0
15900,113641.0
15000,27500.0
16300,453576.0
11100,198048.0
18200,113600.0
13500,8500.0
56800,301216.7641787424
13300,769897.6000000001
36000,303453.6
34500,606800.0
51500,1367940.08
22900,470192.0
15800,374164.64
32000,783954.6
13400,345196.32
53900,505151.7
30200,152200.0
16600,456662.4
57900,1423855.0
20600,376808.6
40600,1683713.28
46200,862284.8
37800,1290918.6666666665
50900,804445.0
18900,92376.4
39900,1283933.0
37500,394500.0
10700,159500.0
51500,511482.44
47800,480094.71816886676
33800,2882096.0
46700,3582988.3736413503
48000,1421350.0
73200,1138002.30275
58200,1862323.0
39200,876340.9419971682
21000,47576.48
20200,1032294.4
46800,2344080.7066666665
8420,568656.04
49300,447454.94112279837
25300,330428.7341350615
11500,54812.92
41700,1643320.0
21500,402288.6
40200,1019273.448107261
20400,608494.2
10500,381100.0
53700,607123.947513835
40400,1994381.6400000001
31700,1751235.08
43900,742819.5433345123
66100,371656.0
24800,674264.16
45000,245675.0
30000,155180.34304248224
20500,64005.84
12600,729596.0
24700,26000.0
17100,305793.0
17400,211041.19790673378
58500,1449695.76
12800,1244010.1392919922
44200,86635.0
203000,3323169.1247698306
27700,1229007.36
16400,952904.56
30600,362969.0
45500,945558.7338955882
146000,1028901.6239511424
56000,707192.8
20100,847726.0
54400,1121878.638602362
35000,831716.0
55700,1665302.76
30000,978072.6799999999
31400,415756.0
75700,1382166.8747387426
40600,1595381.56
99100,1513904.8275510888
48900,869257.8907859712
43400,573164.0
18600,2021850.68
7810,372100.0
10700,1662245.2
46400,1471537.0
45600,753306.4
22800,806828.44
72300,812768.9395006904
52800,1485655.0
42200,433371.7850846004
67000,2302125.92
23900,1492214.12
21700,129646.0
25700,291281.27999999997
35000,1101220.2
36700,1765056.0
10700,100294.88
28900,1132303.256650406
39400,966856.16
10300,558000.0
14200,9450.0
38800,957912.28
87400,1712078.2943660936
11700,12500.0
29400,591991.12
16100,491421.479389442
37500,1670453.6712102522
11900,673150.3934389194
17700,894808.0
13600,710100.0
22600,420525.31693782704
9440,369200.0
62000,986966.9309838448
21300,993554.703125
30300,450275.16000000003
15500,480533.72
42100,1138560.8
66400,1571566.816
39800,73858.75
45500,315989.19176872
58200,967391.7064739619
34100,835184.0
54000,862483.4780508843
31400,638123.44
50000,1174871.7231423478
23500,1167184.6
23600,482685.28
16200,684500.0
22400,844708.28
2740,81400.0
39400,1037492.52
35200,370400.0
24600,665956.04
51300,2224333.84
68500,1841688.72
28600,582571.12
50500,1569208.5985195595
17200,267152.0
57200,1040301.6654878526
39700,1402421.0
41600,1266895.0
42700,355062.2257465403
15200,423799.41000000003
13600,141495.0
18200,85247.92
26800,488630.8
44000,267550.0
16400,815741.24
47800,1031737.2297799201
13700,32630.444222908962
29500,1148220.0
33000,124165.51380208012
25000,345425.6
5630,1263101.873119831
32100,507677.68
13100,35001.0
87000,1650792.8
34400,918957.88
8060,323194.0
22100,496864.0
36000,625291.0
12000,405421.0
27200,374741.8
55200,908795.0595030522
41500,1011846.96
43000,709612.0
55700,2194048.0
82800,777626.815985421
111000,3597018.24
17400,196000.0
13100,333029.6
72100,1947208.6596719492
62900,417448.0552840397
28200,375453.07999999996
53200,99002.0
7520,392000.0
27400,592677.4
45100,809960.6455874997
33300,614769.6
13600,391886.7362696376
36700,662781.5272315848
10500,61432.0
39600,166718.0
65900,1066098.8357191174
24000,340864.0
17300,256786.0
25800,314745.16000000003
52300,920318.7182771628
41900,391439.0
19400,180130.0
39300,484514.19
70300,1401628.08
43900,2038329.0
47200,863847.5286942902
26800,22107.0
25800,72000.0
25300,636302.2
49700,523650.0
64900,131915.08231559346
38100,71864.73310269135
43300,1938528.68
30500,2229272.3600000003
101000,2294755.5254075476
44000,671318.406230812
67200,1411059.3599999999
48300,1887374.4
57900,742351.8265222895
13400,28711.2
18100,797957.85625
22700,925165.8233379179
13200,360472.0
30000,1794147.4
15100,780830.1126489253
41500,292714.16000000003
45400,287277.212431497
65700,399929.66374512715
100000,2082268.36
28600,108916.63896368004
25400,213161.72591154082
26900,519723.6
10900,17162.0
8670,11150.0
74800,2819238.56
33800,502016.18764350587
14500,228000.0
33900,782692.8
19200,334620.0
92800,1722219.8203668355
19000,648342.76
32300,795637.9949323883
25300,119800.0
12400,228589.0
12900,26800.0
39000,122359.70233511819
25300,16598.0
7970,350328.32
10500,274457.76
43400,832823.7749938965
53500,1364104.4
41200,685328.0598917346
79000,1135659.0
115000,9247081.0
41100,64200.0
10000,990805.0
75900,3017039.477553286
39400,1079736.4
13900,780966.5073394775
39800,195880.700521858
40900,900255.1187698555
47300,328365.0
49000,938514.0
45000,628795.0
30700,902645.7684779167
27800,508921.02685554256
43800,2418807.0
11100,203801.0
47100,838469.0
44100,3007218.944125979
22600,243302.36105346394
18900,19001.0
15300,122680.0
21900,214700.91
18300,470405.29575787426
15100,15400.0
30700,364176.0
59900,1708329.11
45000,312634.8
52200,985137.0
36200,226029.12359792646
24300,772142.48
32400,610973.6
19600,562361.0631090435
66500,391956.0
22400,835397.0
55200,1780317.0
140000,1051264.8399950804
24500,232001.0
13900,331979.0
41800,2260300.0
13300,96687.2
24700,163756.92597918754
3320,505000.0
17900,925115.0
69500,1596780.3642429016
10200,565320.7981262207
50600,1646966.1069478737
42400,610772.7744825231
56800,774287.48
31300,653293.5742394774
9980,2444.0
15000,84342.0
14400,12545.0
35100,573130.0
122000,2730930.1066638813
9890,195352.32
29000,221861.52802296495
35800,221193.1425138251
57800,967974.7988288781
34600,1242755.713216023
41400,921066.6982215643
4130,456847.84
30200,807547.12
30600,275548.56000000006
15300,196122.25382939485
42600,945924.6820992224
30900,208486.76498498052
17000,71975.44
24100,152899.0
33800,209526.8157750391
19900,96409.46154205277
17000,295847.46968408214
28600,388284.26093433134
19300,489539.76
73600,2144268.52
33400,388550.0
18000,36900.0
14300,9900.0
35300,529094.8699745326
53200,755752.6822619726
19400,1307774.56
44000,5549502.0
10400,388300.0
18600,885200.0
12000,240491.44
29500,756070.3692950553
17100,433215.2
27800,689889.4
44000,895363.491443634
47700,12920.0
19600,15795.0
16500,231741.44
21200,439750.0
11600,41344.68168884941
58200,586978.0
30900,116940.92914834233
56300,743208.5480609064
18100,1070713.6
39000,1266537.0133333332
21600,135451.0
58500,659071.351744175
21100,42414.5923780603
137000,3398693.0
96000,1530112.673218758
46400,1335435.7398152351
56400,507962.4064370401
12200,539200.0
41600,294631.27679306
39400,478595.7748413086
22800,1361008.0
16700,41517.0
19100,663899.6
1030,870506.4397354536
6850,3366600.0
45700,276950.0
25900,378000.0
79500,1720150.8086472666
147000,1777196.8489810603
53400,1601776.4
43900,1533733.76
57300,45778.0
60300,599774.5983072489
18800,318660.11163292127
18200,339765.12
36300,826374.318993526
25000,785606.68
49900,2265624.0
19000,747313.76
17200,377891.4
55200,2083080.0
13600,11809.941547841765
29300,806897.1
56400,2174930.6517085643
34900,4748750.0
5420,2522428.3951711394
26600,1583947.46
57000,2415782.5995198786
52200,116446.44708394803
34100,211771.63405654975
40800,2213610.0
47700,768761.0756503689
50700,2531254.4
39100,239170.0
16200,89250.0
16100,901244.0
27000,394718.17347678577
37800,533276.3595685762
33000,34593.41535705756
44200,1086012.0
56100,298436.81289268675
187000,295302.61590360524
9620,82000.0
12900,129724.0
47400,1239706.0180397795
10600,27968.160152321798
25400,223032.6
38700,495884.2498036565
17400,145972.12
17200,71464.16
43800,117208.7029550036
20300,15500.0
24000,414188.0
35400,157025.84324485195
20100,105700.0
11500,2630.0
36900,127801.0
29400,263200.0
25100,174480.0
41400,166070.45564340672
8920,18232.0
19000,365728.95999999996
9750,25542.0
8500,15120.0
35500,310287.676608
17200,15100.0
7080,427950.0
29500,245909.84819875448
43600,905366.0
23700,97502.0
49900,443572.0
23400,402876.0
30800,643239.3881274996
19700,115720.0
17000,1189460.0
40200,42474.0
22000,31610.0
19600,169200.0
24600,675054.0
10300,215720.0
42200,952080.0
84800,1377877.76
103000,831432.5365050018
40900,943099.0820787847
8660,141490.0
16700,20800.0
18100,3803.0
15900,74439.33333333333
47100,65272.0
51600,167905.0
14400,1669852.0
21800,199200.0
17800,46250.0
11800,260330.48
32000,520971.02219565527
13700,784670.0
16000,17250.0
38500,330250.0
23200,13000.0
9160,36043.2
31600,29756.0
42000,483049.7480807357
12600,84176.0
4770,10712.0
17000,2505.0
22500,346762.8646240719
43900,224000.0
19900,408838.4
9970,1002120.0
23800,30709.18703103649
20700,308281.43489596463
16400,7240.0
7310,281102.24
25400,104607.3189875755
20100,371166.24
43600,85998.67798366937
57400,187600.0
39900,235650.19775580417
17600,253320.4
229000,3143568.0
34900,1429549.5031249998
13800,31600.0
26500,-8106.0
21100,173416.46666666667
42400,80500.0
48200,777467.099785916
27500,25843.0
19600,55000.0
9710,166820.0
144000,955885.0
26400,656387.3801711334
6210,136000.0
91200,2530437.023881507
37100,1280590.8
24700,221978.0
44100,451970.0684735945
34900,837808.0
9690,154738.0
8720,284143.44
10700,347704.2521883957
53400,168969.92576019443
21300,579033.2
9740,260683.69
31300,825313.44
32800,271369.32000000007
66400,554072.0
25000,687700.0
15500,298775.8
35900,895621.44
40000,766151.0229873657
55800,1092230.0139205884
36400,145349.79351115986
38100,724133.12
12600,259565.91999999998
9460,7585.0
22200,775982.6799999999
6710,15648.0
24100,394505.28
22900,441530.8645078024
26200,767723.76
40100,742492.4641280238
40900,225968.5828981801
6300,251539.892578125
8300,92000.0
31200,160216.0
56100,714828.211460088
44800,649962.1268680964
49900,1129505.8736176111
14000,24763.199999999997
9900,1751822.0
16100,1008888.0
62300,555620.3488878191
18300,565245.0
30500,47781.20947986527
18400,1061707.24
99200,3160695.0
55900,1697062.53
39800,1211345.12
37600,328823.9936501752
37700,153785.0
27200,55377.0
39100,271597.239370598
29700,318082.98858819733
81600,1296468.4000000001
4200,581222.0
7630,623545.0
559000,20938315.84
48900,725662.0
44300,744059.4866285867
36700,26350.0
6800,161600.0
31500,603620.0
22200,159050.0
26600,45000.0
55100,268191.2965998525
62600,416840.21548115887
89100,1286330.0
7490,295764.0
15300,19000.0
34200,139600.0
13800,345414.51581631025
25700,226062.9085897904
13400,704150.0
32600,150194.32
21100,628734.8
10900,601469.8
10800,291004.28
51600,587104.6648495253
30400,592400.16
28400,214889.0
53200,298786.13661101233
17000,265642.96
42900,73736.0
25800,92063.0
65400,679303.0
14200,714146.24
29200,423245.0
22200,261308.0
36200,2924817.33231
17200,513057.96
11600,508200.0
79600,1228871.8733488363
41100,713171.1330132014
77000,723816.796875
54400,3077339.0
19400,1125000.0
19500,202000.0
25800,452714.24
22000,455316.0
26500,664404.571912
13900,1334212.0
82000,2504025.0
90200,1305268.3431141353
22100,454738.0
42000,67200.0
36800,101797.32763212477
43000,521699.25310833025
35200,40902.3186204587
32300,303468.8
11700,434721.88
28900,30986.0
21200,156522.8
22100,260844.4
35300,27097.15669053968
13500,9538.08
27500,581033.84
20200,1370000.0
14900,898615.52
19800,141467.69841163768
48100,480086.3909218261
22900,971164.0
33200,1314175.2
50300,157984.42355336546
50500,360311.3292205987
109000,702030.0
30800,1169065.12
30000,506029.64
8100,515508.88
39100,86391.14852424458
55500,2089618.0
13400,136132.0
47800,315870.6243376715
4380,515140.0
39700,42785.23937462061
27500,383084.57638985844
9620,1016985.04
476000,5644747.7311205
21400,596030.884277116
15200,91768.72
23400,61091.68932583506
10600,410014.3210768757
66500,567815.8939653237
87700,773798.8605646925
87300,1245672.0
89000,2083600.0
34600,2971900.0
6820,352600.0
144000,864800.0
31900,848073.44
46900,81742.68261812523
38400,1337900.0
33000,296133.5555557738
14700,67334.0
60700,2685872.0
130000,2515500.0
46500,128056.24780585797
36400,762412.0
155000,1271794.1462980546
52900,336219.0
122000,1433617.76550794
42400,814790.0
80300,307509.0
19600,1092920.0
23200,846975.6799999999
24200,65716.45119241375
49700,34985.0
75700,293321.2103576603
21600,2550.0
28100,17900.0
35500,427430.9257232582
16700,699584.0
60600,84567.3297546397
